category|osm_id|lat|lon|name|amenity|shop|wheelchair|cuisine|toilets|toilets:wheelchair|tourism|alt_name|building|opening_hours|wikipedia|atm|outdoor_seeting|diet|diet:vegetarian|phone|denomination|transport|health|sport|accommo
29|N4467548289|45.432897600000004|12.3342744|Ristorante La Caravella|restaurant||||||||||||||||||||
90|N4467639647|45.4340889|12.3341349|The Merchant of Venice||gift|||||||||||||||||||
95|N4467654534|45.435935799999996|12.3356456|Venezia Oro e Occhiali||jewelry|||||||||||||||||||
83|N4468032908|45.4443669|12.3237115|||convenience|||||||||||||||||||
83|N4468032909|45.444641600000004|12.324017199999998|||convenience|||||||||||||||||||
25|N4469195194|45.443872999999996|12.3290536|Pasticceria Nobile|cafe||limited||||||||||||||||||
29|N4469986422|45.433342700000004|12.319961300000001|Osteria da Codroma|restaurant||yes|regional||no||||||||||+39 041 524 6789|||||
29|N4470121310|45.4380276|12.336347300000002|Antico Caffè Ristorante Al Buso|restaurant||||||||||||||||||||
6|N4470121312|45.4377193|12.3360431|Hotel Rialto|||||||hotel||||||||||||||
85|N4470121313|45.4378158|12.336572|Il tempio della musica||music|no||||||||||||||||||
47|N4470121378|45.437521999999994|12.335746199999999||bureau_de_change||||||||||||||||||||
80|N4470121430|45.4378068|12.3364137|||clothes|no||||||||||||||||||
106|N4470121466|45.4378419|12.3365829|||tobacco|no||||||||||||||||||
26|N4470121474|45.43777120000001|12.3365528|Pizzeria Megaone|fast_food||limited|pizza|||||||||||||||||
95|N4470121475|45.43799129999999|12.335970800000002|Ponte de Oro||jewelry|no||||||||||||||||||
80|N4470344744|45.437218900000005|12.336615199999999|Champion||clothes|||||||||||||||||||
80|N4470345291|45.4373109|12.3366845|Oysho||clothes|||||||||||||||||||
149|N4475042527|45.4368723|12.32559|Leonardo da Vinci|||||||museum||||||||||||||
29|N4475197990|45.4423041|12.3327781|A Beccafico Arte|restaurant||yes|pasta;italian_pizza;italian||||||||||||+39 041 275 9220|||||
149|N4479285990|45.440693100000004|12.329881199999999|Palazzo Mocenigo|||||||museum|||Tu-Su 10:00-15:30||||||+39 041 721798|||||
29|N4479970533|45.437185|12.337257300000001|Ristorante Mario alla Fava|restaurant|||italian||||Trattoria Mario alla Fava|||||||||||||
25|N4479970534|45.4372059|12.3371869|Snack Bar Ai Stagneri|cafe||||||||||||||||||||
85|N4483938580|45.4355266|12.3382927|Ferrari Store||yes|||||||||||||||||||
6|N4483938581|45.43561079999999|12.338272900000002|Locanda Casa sul Molo|||||||guest_house||||||||||||||
6|N4483939470|45.436183299999996|12.3369206|Residenza Ca' San Marco|||||||guest_house||||||||||||||
149|N4482725553|45.4367261|12.336109800000001||||||||museum||||||||||||||
92|N4482725584|45.4362124|12.3375538|Kiko Milano||beauty|no||||||||||||||||||
90|N4482725587|45.436249|12.3374861|Victoria's Secret||gift|no||||||||||||||||||
90|N4484213113|45.4354591|12.340450599999999|Murano Glass Blowing Shop||gift|||||||||||||||||||
29|N4484213123|45.4358671|12.3390064|Trattoria alla Bricola|restaurant||||||||||||||||||||
29|N4487602418|45.4352217|12.339431300000001|Enoteca Osteria Ai Specchieri|restaurant||||||||||||||||||||
6|N4487602419|45.435141200000004|12.3393574|Hotel Concordia|||||||hotel||||||||||||||
6|N4487602420|45.435441299999994|12.3393031|Hotel Diana|||||||hotel||||||||||||||
6|N4487602421|45.4353902|12.339319699999999|Hotel Panada|||||||hotel||||||||||||||
26|N4487602933|45.4352838|12.3389874|Pako's Pizza & Pasta|fast_food|||||||||24/7|||||||||||
90|N4487602944|45.4355496|12.3386709|||gift|||||||||||||||||||
29|N4487602946|45.4351963|12.339346899999999|Ristorante Al Chianti|restaurant||||||||||||||||||||
29|N4487602947|45.4351593|12.3394171|Ristorante Marciana|restaurant||||||||||||||||||||
6|N4491293890|45.4356034|12.3399817|Albergo All'Angelo|||||||hotel||||||||||||||
29|N4491293923|45.4352659|12.3396539|Ristorante Beppino|restaurant|||italian|||||||||||||||||
29|N4491293924|45.435266999999996|12.3398266|Ristorante Pizza e Bar da Celio|restaurant|||italian;pizza|||||||||||||||||
29|N4492301493|45.434394899999994|12.329903100000001|Osteria al Bacareto|restaurant||||||||||||||||||||
29|N4492301494|45.4387398|12.335631|Naranzaria|restaurant||no||||||||||||||||||
23|N4492301495|45.4388915|12.3234688|Osteria Rivetta|bar||||||||||||||||||||
23|N4492301496|45.43896229999999|12.3350327|Al Mercá|bar||no||||||||||||||||||
23|N4492301497|45.441055|12.3365876|El Sbarlefo|bar||||||||||||||||||||
23|N4492301498|45.4388874|12.3340394|All'Arco|bar||limited||||||||||||||||||
23|N4492301499|45.4389935|12.3340244|Cantina do Mori (Ai do Mori)|bar||||||||||||||||||||
29|N4492301500|45.4324467|12.3554878|Trattoria alla Rampa|restaurant||limited|||||||Mo-Sa 12:00-15:00||||||+39 041 528 5365|||||
29|N4492344890|45.433809000000004|12.3305326|Trattoria da Fiore|restaurant||||||||||||||||||||
23|N4492344893|45.4440492|12.333090499999999|Vino Vero|bar|||||||||Su-Th 12:00-00:00 Fr-Sa 12:00-01:00 Mo 18:00-00:00||||||3382822078|||||
25|N4492344894|45.43497120000001|12.3238402|Café Ai Do Draghi|cafe||yes|||yes|||||||||||||||
29|N4492344992|45.425419899999994|12.331934500000001|Al Pontil Dea Giudecca|restaurant||||||||||||||||||||
29|N4492363189|45.4389408|12.3343052|Osteria alla Ciurma|restaurant||||||||||||||||||||
23|N4492364089|45.4455518|12.3284543|Al Timon|bar||||||||||||||||||||
23|N4492364389|45.433673799999994|12.3226021|Bone Robe|bar||yes||||||||||||||||||
29|N4492364491|45.4467451|12.323748|Trattoria Alle Due Gondolette|restaurant|||||||||Tu-Sa 12.00-14.00, 19.00-22.00; Su-Mo closed||||||3497575106|||||
149|N4493365870|45.434150700000004|12.3375524|Negozio Olivetti|||||||museum|||Tu-Su 10:00-18:00||||||+390415228387|||||
47|N4493371612|45.4347206|12.3388884||bureau_de_change||||||||||||||||||||
29|N4493372105|45.4350086|12.338885699999999||restaurant||||||||||||||||||||
90|N4493372112|45.434994|12.3389655|||gift|||||||||||||||||||
29|N4493372188|45.43507520000001|12.3396995|Ristorante Falciani|restaurant||||||||||||||||||||
6|N4496961431|45.4351374|12.341880699999999|Piccolo Tiepolo|||||||hotel||||||||||||||
26|N4514212389|45.43501129999999|12.337615199999998|Aldo Pasta|fast_food||||||||||||||||||||
23|N4514230291|45.4373591|12.3333242|Osteria H2 NO|bar||||||||||||||||||||
25|N4514239789|45.4322464|12.350972500000001|Al Vecio Calice|cafe||||||||||||||||||||
29|N4514257590|45.438001299999996|12.3235627|Ai Do Scaini|restaurant||||||||||||||||||||
23|N4513645691|45.4454764|12.328750300000001|Birreria Zanon|bar||||||||||||||||||||
23|N4513687889|45.4419732|12.3377965|Puppa|bar||||||||||||||||||||
23|N4513756692|45.4367217|12.3402111|Osteria Ae Forcoe|bar||||||||||||||||||||
28|N4513761193|45.430431|12.3307149|Corner Pub|pub|||||||||||||||+39 349 4576739|||||
26|N4513771090|45.439435700000004|12.333894699999998|Lino Fritto|fast_food||||||||||||||||||||
23|N4513774890|45.4350381|12.331092300000002|Osteria Ae Forcoe|bar||||||||||||||||||||
26|N4513809089|45.4366948|12.3402455|Pasta & Pasta|fast_food||||||||||||||||||||
26|N4513861092|45.4327161|12.332027|Pizzeria Sansovino|fast_food|||||||||Tu-Su 11:00-21:30||||||+390415286141|||||
26|N4513863189|45.4371489|12.3359177||fast_food||||||||||||||||||||
29|N4513897889|45.444974|12.321677699999999|Al Tre Archi|restaurant||||||||||||||||||||
29|N4546955607|45.4373869|12.327230300000002|Frary's|restaurant|||african;greek;lebanese;arab;moroccan;mediterranean;ethiopian||||||||||||+39 041 720050|||||
82|N4557352790|45.43830870000001|12.3396916|||confectionery|||||||||||||||||||
149|N4572028440|45.4411055|12.3318118|Galleria internazionale di arte moderna|||||||museum|||Mar - Dom 10 – 17 ultimo ingresso 16|||||||||||
6|N4576144191|45.445347999999996|12.332676||||||||hotel||||||||||||||
29|N4576235391|45.435568599999996|12.341880900000001|Ai tre leoni|restaurant||limited|pasta;italian_pizza;italian|||||||||||||||||
6|N4581056589|45.436613|12.3220739||||||||hotel||||||||||||||
6|N4585997291|45.4393196|12.3272408||||||||hotel||||||||||||||
80|N4588217491|45.4353803|12.346547300000001|Nuna Lie||clothes|||||||||||||||||||
29|N4589104092|45.4448186|12.3289781|Orient Experience|restaurant|||afghanian|||||||||||||||||
29|N4591471992|45.4323721|12.3533424|Nevodi|restaurant||yes||||||||||||||||||
29|N4592356795|45.435632|12.345967100000001|Local|restaurant||||||||||||||||||||
85|N4594126194|45.440653499999996|12.3352345|Nau||optician|||||||||||||||||||
29|N4594144189|45.4404842|12.335940800000001|Zikiya|restaurant||yes|italian;international;sushi|||||||||||||||||
80|N4594144289|45.4398066|12.330274000000001|Vintage Italian style from the West||clothes|||||||||||||||||||
83|N4613992989|45.4370689|12.3402121|Incoop||convenience|||||||||||||||||||
6|N4644024168|45.435733899999995|12.343594099999999|Hotel Palazzo Priuli|||||||hotel||||||||||||||
25|N4659139591|45.4461084|12.326270800000001|La Bagatela|cafe||||||||||||||||||||
6|N4680458391|45.4348031|12.3373896|Best Western Albergo San Marco|||||||hotel|||24/7||||||+390415204277|||||
97|N4683326891|45.436193700000004|12.3424004|Effe Erre Laundry||laundry||||||||Mo-Su 06:30-23:30|||||||||||
29|N4685837789|45.440768299999995|12.3360891|La panocia d'oro|restaurant|||||||||||||||+39 041 2411542|||||
29|N4698914992|45.4384912|12.333983|antico dolo|restaurant||no||||||||||||||||||
23|N4698937794|45.442429100000005|12.322796199999999|al cicheto|bar||||||||||||||||||||
73|N4699139222|45.436479399999996|12.3231216|cantina Arnaldi||alcohol|||||||||||||||||||
29|N4704478093|45.4377778|12.342058999999999|Pizzeria peter pan|restaurant||||||||||||||||||||
29|N4704989493|45.444239399999994|12.3327314|Trattoria Misericordia|restaurant||||||||||||||||||||
26|N4707180392|45.442825299999996|12.3320405|Pizza Kebab|fast_food||no||||||||||||||||||
6|N4714669290|45.44023120000001|12.3331784|L'Orologio|||||||hotel||||||||||||||
6|N4714674399|45.435394099999996|12.3302476|NH Palazzo Barocci|||||||hotel||||||||||||||
29|N4718270890|45.438264399999994|12.332634800000001|Antico Panificio|restaurant||||||||||||||||||||
161|N4730387602|45.441831|12.3250729|Riva di Biasio|ferry_terminal||||||||||||||||||||
95|N4730460823|45.4362699|12.337721400000001|||jewelry|||||||||||||||||||
25|N4741454630|45.4357776|12.3251317|wine and music|cafe||yes|||||||Sa-Th 12:00-23:59; Fr 10:00-23:59|||||||||||
29|N4743686524|45.4329999|12.313532499999999|La Tecia Vegana|restaurant|||||||||Tu-Sa 12:00-14:15, 19:00-22:15;Su 12:00-14:15|||||||||||
29|N4743843824|45.432899|12.3247826|Ristoteca Oniga|restaurant|||italian||||||||||||+39 0415224410|||||
161|N4735865014|45.442479799999994|12.328198800000001|San Marcuola|ferry_terminal||||||||||||||||||||
162|N4737693659|45.4477589|12.320438000000001||fuel||||||||||||||||||||
21|N4745315821|45.4440998|12.3243198|ITT Francesco Algarotti|school||||||||||||||||||||
29|N4750926729|45.439704799999994|12.3249383|Osteria Trefanti|restaurant||yes|||||||Tu-Su 12:00-14:30,19:00-22:30|||||||||||
95|N4751889622|45.433768900000004|12.336442800000002|Astolfo||jewelry|||||||||||||||||||
80|N4752659222|45.4307186|12.332896400000001|Borse tessuto||clothes|||||||||||||||||||
95|N4752671021|45.430668|12.3328092|Gioielleria Murano||jewelry|||||||||||||||||||
29|N4752892017|45.4306136|12.3284365|Agli Alboretti|restaurant||||||||||||||||||||
29|N4756522423|45.4378013|12.3322097|Ristorazione S.Aponal|restaurant||no||||||||||||||||||
29|N4756563122|45.4372901|12.3304743|Pizzeria bar cico|restaurant||yes|sandwich;coffee_shop;italian_pizza;italian||||||||||||+39 041702603|||||
29|N4764747574|45.4385496|12.328475300000001|Il Due Colonne|restaurant|||italian|||||||||||||||||
6|N4769050121|45.4350862|12.3354008||||||||guest_house||||||||||||||
6|N4771765622|45.4348745|12.3244212||||||||guest_house||||||||||||||
105|N4775700359|45.436980299999995|12.3350074|Despar||supermarket|||||||||||||||||||
27|N4776437421|45.4408843|12.3347299|Gelateria Ca' d'Oro|ice_cream||no|italian||||||Mo-Su 10:30-21:30||||||+39 041 522 8982|||||
8|N4779036722|45.4388988|12.3352285|Tribunale|courthouse||||||||||||||||||||
165|N4789432721|45.438815399999996|12.3174317||car_rental||||||||||||||||||||
29|N4786973324|45.4362412|12.32399|Ristorante Pizzeria Dolfin|restaurant|||||||||Mo-Su 10:30-00:00||||||+390412759338|||||
29|N4797951780|45.4370515|12.338886|Osteria Ae Sconte|restaurant||yes|italian||||||||||||+39 041 5239592|||||
29|N4797951781|45.43682329999999|12.3389256|Cantina Canaletto|restaurant|||italian||||||||||||+39 041 241 1016|||||
6|N4797951782|45.4365687|12.3385872|Hotel Aqua Palace|||||||hotel|||||||||+39 041 296 0442|||||
149|N4798279235|45.4397895|12.341479099999999|Scuola Grande di San Marco|||||||museum|||24/7|||||||||||
139|N4798279242|45.43193170000001|12.3512454|Casa di Giovanni Caboto|||||||attraction||||||||||||||
147|N4798311623|45.4399915|12.3366782|Stele del Pane|||yes||||attraction||||||||||||||
139|N4798311624|45.4448004|12.3333368|Squero dei Muti|||||||attraction||||||||||||||
25|N4798313737|45.436271500000004|12.328768499999999|Caffè dei Frari|cafe||||||||||||||||||||
82|N4798318427|45.4381815|12.3385279|Vizio Virtù Cioccolateria||confectionery|||||||||||||||||||
91|N4798329522|45.444230700000006|12.3357863|Laguna Fiorita Onlus||greengrocer|||||||||||||||||||
139|N4798329525|45.4442968|12.3341602|Fondation Will Motte|||||||attraction|||Tu-Su 10:00-13:30, 14:30-18:00|||||||||||
46|N4809610984|45.437871200000004|12.3370636|Antonveneta|bank|||||||||||yes|||||||||
46|N4809675064|45.4379329|12.3322619|Banco San Marco|bank|||||||||||yes|||||||||
14|N4809692078|45.437116499999995|12.330103999999999||post_office||yes|||||||Mo-Fr 08:20-13:35;Sa 08:20-12:35||no|||||||||
22|N4811053479|45.4379734|12.3499612|Università degli Studi di Venezia, Facoltà di Scienze Matematiche-Fisiche-Naturali|university||||||||||||||||||||
23|N4811247487|45.4430213|12.3392548|Combo|bar||||||||||||||||||||
54|N4819941851|45.4450594|12.3271218|Scuola Grande Tedesca|place_of_worship||||||||||||||||jewish||||
25|N4819941852|45.4450622|12.3269852|Kasher|cafe|||||||||Su-Th 10:00-18:00|||||||||||
85|N4819941853|45.4409565|12.321966999999999|||public_transport_tickets|||||||||||||||||||
105|N4819973319|45.436758399999995|12.3457588|Punto Simply||supermarket||||||||Mo-Sa 08:30-20:00, Su off||||||+39 041 2960560|||||
74|N4820198637|45.438455100000006|12.3449129|Panificio||bakery||||||||||||||+39 041 2411270|||||
147|N4824705622|45.44753060000001|12.3488044|Joseph Brodsky|||||||||||||||||||||
25|N4820401221|45.4402453|12.336823800000001|Osteria dal Riccio Peoco|cafe||limited|||||||Mo-Su 10:00-01:45|||||||||||
12|N4828892022|45.4385203|12.320523399999999||||||||||||||||||||||
29|N4831554421|45.436373700000004|12.3476169|Trattoria da Jonny|restaurant|||italian||||||Mo-Su 11:00-23:45||||||+390412960065|||||
26|N4833390142|45.430489|12.3305663||fast_food|||pizza|||||||||||||||||
6|N4833390172|45.4309549|12.3336169|Sina Centurion Palace|||||||hotel||||||||||||||
46|N4833391080|45.4297815|12.325466800000001|Veneto Banca|bank||||||||||||||||||||
6|N4833391113|45.429053700000004|12.3287257|Pensione Seguso|||||||guest_house||||||||||||||
106|N4833393155|45.4306792|12.329643699999998|||tobacco|||||||||||||||||||
29|N4833396759|45.4294218|12.334685|Lineadombra|restaurant|||||||||||||||+39 041 2411881|||||
29|N4839931425|45.4347895|12.3242784|Osteria do Torri|restaurant||limited||||||||||||||||||
29|N4839931722|45.434127000000004|12.323239599999999|Osteria Alla Bifora|restaurant||yes||||||||||||||||||
29|N4839931726|45.437948999999996|12.3366385|Osteria All'alba|restaurant||yes||||||||||||||||||
23|N4840996726|45.433843100000004|12.330461300000001|Bacaro da Fiore|bar||||||||||||||||||||
161|N4846531021|45.4403205|12.3123262||||yes||||||||||||||||||
96|N4847647108|45.4402661|12.336223599999999|||kiosk|yes||||||||||||||||||
76|N4844247730|45.444544799999996|12.3181288|"Libreria ""Ca' Foscarina"""||books|||||||||||||||||||
25|N4848331529|45.4381792|12.3394569|Baci & Pasta|cafe|||italian||||||Mo-Su 12:00-20:00||||||+390415647400|||||
29|N4849292721|45.4344776|12.3464441|Taverna Scalinetto|restaurant|||italian||||||Mo-Su 12:00-23:00||||||+390415200776|||||
25|N4857557094|45.4407251|12.3204183|Bistrot Santa Lucia|cafe||yes||||||||||||||||||
76|N4857557095|45.439707|12.3198091|Giunti al Punto||books||||||||||||||+39 041 523 0175|||||
90|N4858450696|45.437843900000004|12.3424489|||gift|||||||||||||||||||
29|N4876339516|45.442950599999996|12.3324928|Trattoria Lanternine|restaurant||yes|italian|||||||||||||||||
6|N4876356695|45.4430491|12.3328913|Hotel Ca' Vendramin di Santa Fosca|||||||hotel||||||||||||||
25|N4876741941|45.430851000000004|12.357384699999999|Antica Osteria da Gino|cafe||||||||||||||||||||
29|N4876762328|45.433248600000006|12.3506669|Alla Tana|restaurant||no||||||||||||||||||
25|N4878879683|45.4290777|12.359579199999999||cafe||||||||||||||||||||
95|N4879162623|45.434893599999995|12.3332836|||jewelry|||||||||||||||||||
138|N4879170121|45.432199100000005|12.329763900000001||||||||artwork||||||||||||||
82|N4851771735|45.4406993|12.335019500000001|Gelateria ca' d'oro||confectionery|no||||||||||||||||||
26|N4851781726|45.437323600000006|12.3313514|Acqua e mais|fast_food||limited|||||||||||||0412960530|||||
25|N4852289321|45.4350136|12.3371052|Venchi|cafe||||||||||||||||||||
6|N4853734224|45.4332895|12.3175689||||||||hotel||||||||||||||
6|N4853999379|45.4358565|12.340607400000001|B&B Corte Campana|||||||guest_house||||||||||||||
6|N4853999387|45.435850099999996|12.3403919|Hotel Colombina|||||||hotel||||||||||||||
29|N4853999646|45.4374528|12.3411608||restaurant||||||||||||||||||||
105|N4886116722|45.4324588|12.3537769|Coop||supermarket||||||||Mo-Su 08:30-22:00|||||||||||
29|N4890336924|45.4334619|12.334269099999998|Vino Vino|restaurant|||||||||Mo-Su 11:30-23:30||||||+39 041 2417688|||||
23|N4901728921|45.432745600000004|12.332214500000001|Bar Redentore|bar|||sandwich||||||Mo-Su 07:00-22:00|||||||||||
29|N4902094022|45.4361258|12.323847599999999|La Lanterna|restaurant|||||||||||||||+39 041 8222260|||||
5|N4908923840|45.4431351|12.338765800000001|Combo|||||||hostel||||||||||||||
29|N4910584739|45.445369|12.3321312|Osteria l'Orto dell'Orto|restaurant|||regional|||||||||||||||||
29|N4912572621|45.4404859|12.335566499999999|Hosteria al Vecio Bragosso|restaurant||no|italian|||||||||||||||||
29|N4912579370|45.438486499999996|12.3342648|Osteria al Diavolo e l'Acquasanta|restaurant|||italian|||||||||||||||||
29|N4913179499|45.4405899|12.335695300000001|Bella&Brava|restaurant||yes|pizza;italian|||||||||||||||||
23|N4913202749|45.4403703|12.337069999999999|Fiumefreddo Bio|bar|||||||||Tu-Th 11:30-20:00; Fr, Sa 11:30-21:00|||||||||||
29|N4932362926|45.4364949|12.3371575|De Luca|restaurant||||||||||||||||||||
138|N4919658951|45.4283253|12.357858199999999||||||||artwork||||||||||||||
6|N4922028121|45.436575500000004|12.323199800000001|Venice Resorts Guest House|||||||guest_house||||||||||||||
25|N4941722121|45.436654499999996|12.3267044|Bottega del caffe DERSUT|cafe|||coffee_shop;cake|||||||||||||||||
